flight_id,airline,source_airport,destination_airport
FL08510,AI,AP048,AP032
FL08511,AI,AP006,AP026
FL08512,AI,AP027,AP049
FL08513,AI,AP017,AP036
FL08514,AI,AP025,AP037
FL08515,AI,AP001,AP010
FL08516,AI,AP032,AP010
FL08517,AI,AP019,AP038
FL08518,AI,AP044,AP033
FL08519,AI,AP012,AP036
FL08520,AI,AP048,AP008
FL08521,AI,AP008,AP042
FL08522,AI,AP021,AP003
FL08523,AI,AP005,AP019
FL08524,AI,AP049,AP009
FL08525,AI,AP022,AP029
FL08526,AI,AP025,AP010
FL08527,AI,AP029,AP000
FL08528,AI,AP042,AP009
FL08529,AI,AP012,AP011
FL08530,AI,AP019,AP005
FL08531,AI,AP011,AP015
FL08532,AI,AP013,AP027
FL08533,AI,AP005,AP046
FL08534,AI,AP015,AP009
FL08535,AI,AP043,AP035
FL08536,AI,AP049,AP023
FL08537,AI,AP000,AP030
FL08538,AI,AP010,AP022
FL08539,AI,AP006,AP030
FL08540,AI,AP035,AP043
FL08541,AI,AP025,AP044
FL08542,AI,AP013,AP030
FL08543,AI,AP042,AP024
FL08544,AI,AP029,AP045
FL08545,AI,AP015,AP048
FL08546,AI,AP006,AP024
FL08547,AI,AP008,AP020
FL08548,AI,AP048,AP008
FL08549,AI,AP025,AP049
FL08550,AI,AP020,AP018
FL08551,AI,AP043,AP046
FL08552,AI,AP027,AP038
FL08553,AI,AP025,AP034
FL08554,AI,AP004,AP022
FL08555,AI,AP031,AP042
FL08556,AI,AP047,AP037
FL08557,AI,AP001,AP014
FL08558,AI,AP038,AP011
FL08559,AI,AP049,AP015
FL08560,AI,AP023,AP021
FL08561,AI,AP032,AP000
FL08562,AI,AP039,AP038
FL08563,AI,AP048,AP025
FL08564,AI,AP004,AP041
FL08565,AI,AP014,AP008
FL08566,AI,AP031,AP012
FL08567,AI,AP002,AP013
FL08568,AI,AP019,AP027
FL08569,AI,AP005,AP021
FL08570,AI,AP024,AP041
FL08571,AI,AP011,AP027
FL08572,AI,AP009,AP018
FL08573,AI,AP019,AP024
FL08574,AI,AP043,AP030
FL08575,AI,AP002,AP016
FL08576,AI,AP026,AP011
FL08577,AI,AP010,AP025
FL08578,AI,AP043,AP033
FL08579,AI,AP006,AP029
FL08580,AI,AP005,AP022
FL08581,AI,AP043,AP046
FL08582,AI,AP006,AP041
FL08583,AI,AP025,AP000
FL08584,AI,AP010,AP020
FL08585,AI,AP008,AP036
FL08586,AI,AP032,AP024
FL08587,AI,AP043,AP029
FL08588,AI,AP000,AP031
FL08589,AI,AP041,AP042
FL08590,AI,AP025,AP027
FL08591,AI,AP049,AP003
FL08592,AI,AP019,AP027
FL08593,AI,AP016,AP047
FL08594,AI,AP040,AP007
FL08595,AI,AP038,AP028
FL08596,AI,AP032,AP023
FL08597,AI,AP049,AP030
FL08598,AI,AP045,AP021
FL08599,AI,AP034,AP023
FL08600,AI,AP007,AP011
FL08601,AI,AP027,AP034
FL08602,AI,AP048,AP024
FL08603,AI,AP043,AP005
FL08604,AI,AP009,AP000
FL08605,AI,AP021,AP045
FL08606,AI,AP037,AP016
FL08607,AI,AP012,AP032
FL08608,AI,AP039,AP046
FL08609,AI,AP029,AP027
FL08610,AI,AP003,AP029
FL08611,AI,AP018,AP002
FL08612,AI,AP007,AP031
FL08613,AI,AP029,AP023
FL08614,AI,AP003,AP038
FL08615,AI,AP043,AP023
FL08616,AI,AP016,AP027
FL08617,AI,AP021,AP043
FL08618,AI,AP018,AP049
FL08619,AI,AP001,AP034
FL08620,AI,AP017,AP011
FL08621,AI,AP018,AP022
FL08622,AI,AP026,AP001
FL08623,AI,AP028,AP020
FL08624,AI,AP019,AP040
FL08625,AI,AP002,AP038
FL08626,AI,AP007,AP022
FL08627,AI,AP046,AP002
FL08628,AI,AP034,AP047
FL08629,AI,AP025,AP015
FL08630,AI,AP011,AP005
FL08631,AI,AP034,AP006
FL08632,AI,AP008,AP046
FL08633,AI,AP009,AP040
FL08634,AI,AP031,AP027
FL08635,AI,AP017,AP022
FL08636,AI,AP029,AP044
FL08637,AI,AP039,AP015
FL08638,AI,AP046,AP033
FL08639,AI,AP036,AP029
FL08640,AI,AP002,AP004
FL08641,AI,AP020,AP023
FL08642,AI,AP002,AP009
FL08643,AI,AP038,AP046
FL08644,AI,AP040,AP006
FL08645,AI,AP024,AP032
FL08646,AI,AP046,AP005
FL08647,AI,AP021,AP040
FL08648,AI,AP047,AP019
FL08649,AI,AP027,AP025
FL08650,AI,AP001,AP011
FL08651,AI,AP047,AP016
FL08652,AI,AP046,AP041
FL08653,AI,AP047,AP005
FL08654,AI,AP027,AP007
FL08655,AI,AP012,AP036
FL08656,AI,AP016,AP019
FL08657,AI,AP039,AP032
FL08658,AI,AP034,AP015
FL08659,AI,AP044,AP003
FL08660,AI,AP023,AP036
FL08661,AI,AP030,AP013
FL08662,AI,AP048,AP027
FL08663,AI,AP017,AP047
FL08664,AI,AP044,AP049
FL08665,AI,AP011,AP017
FL08666,AI,AP032,AP042
FL08667,AI,AP002,AP038
FL08668,AI,AP025,AP011
FL08669,AI,AP043,AP018
FL08670,AI,AP017,AP000
FL08671,AI,AP026,AP013
FL08672,AI,AP001,AP026
FL08673,AI,AP042,AP008
FL08674,AI,AP017,AP029
FL08675,AI,AP038,AP040
FL08676,AI,AP020,AP006
FL08677,AI,AP014,AP001
FL08678,AI,AP045,AP020
FL08679,AI,AP014,AP004
FL08680,AI,AP039,AP018
FL08681,AI,AP046,AP045
FL08682,AI,AP038,AP029
FL08683,AI,AP037,AP026
FL08684,AI,AP040,AP038
FL08685,AI,AP021,AP034
FL08686,AI,AP024,AP030
FL08687,AI,AP035,AP000
FL08688,AI,AP021,AP020
FL08689,AI,AP022,AP028
FL08690,AI,AP009,AP029
FL08691,AI,AP047,AP031
FL08692,AI,AP013,AP034
FL08693,AI,AP044,AP010
FL08694,AI,AP043,AP024
FL08695,AI,AP016,AP025
FL08696,AI,AP002,AP042
FL08697,AI,AP036,AP005
FL08698,AI,AP040,AP031
FL08699,AI,AP035,AP022
FL08700,AI,AP005,AP013
FL08701,AI,AP047,AP033
FL08702,AI,AP023,AP019
FL08703,AI,AP018,AP048
FL08704,AI,AP020,AP028
FL08705,AI,AP043,AP029
FL08706,AI,AP001,AP009
FL08707,AI,AP039,AP037
FL08708,AI,AP010,AP039
FL08709,AI,AP022,AP036
FL08710,AI,AP027,AP026
FL08711,AI,AP048,AP001
FL08712,AI,AP048,AP018
FL08713,AI,AP035,AP047
FL08714,AI,AP031,AP015
FL08715,AI,AP024,AP034
FL08716,AI,AP008,AP024
FL08717,AI,AP038,AP007
FL08718,AI,AP006,AP025
FL08719,AI,AP013,AP007
FL08720,AI,AP036,AP018
FL08721,AI,AP011,AP010
FL08722,AI,AP049,AP047
FL08723,AI,AP025,AP035
FL08724,AI,AP026,AP022
FL08725,AI,AP048,AP013
FL08726,AI,AP026,AP038
FL08727,AI,AP017,AP020
FL08728,AI,AP049,AP023
FL08729,AI,AP040,AP006
FL08730,AI,AP042,AP043
FL08731,AI,AP040,AP048
FL08732,AI,AP040,AP020
FL08733,AI,AP032,AP034
FL08734,AI,AP034,AP025
FL08735,AI,AP014,AP025
FL08736,AI,AP031,AP048
FL08737,AI,AP029,AP018
FL08738,AI,AP028,AP010
FL08739,AI,AP011,AP025
FL08740,AI,AP018,AP000
FL08741,AI,AP034,AP021
FL08742,AI,AP048,AP029
FL08743,AI,AP041,AP011
FL08744,AI,AP043,AP006
FL08745,AI,AP024,AP037
FL08746,AI,AP041,AP026
FL08747,AI,AP026,AP012
FL08748,AI,AP040,AP001
FL08749,AI,AP039,AP014
FL08750,AI,AP008,AP039
FL08751,AI,AP039,AP032
FL08752,AI,AP005,AP038
FL08753,AI,AP036,AP046
FL08754,AI,AP026,AP001
FL08755,AI,AP020,AP039
FL08756,AI,AP015,AP010
FL08757,AI,AP036,AP040
FL08758,AI,AP030,AP043
FL08759,AI,AP005,AP023
FL08760,AI,AP001,AP047
FL08761,AI,AP038,AP041
FL08762,AI,AP024,AP035
FL08763,AI,AP032,AP012
FL08764,AI,AP010,AP029
FL08765,AI,AP023,AP046
FL08766,AI,AP015,AP011
FL08767,AI,AP030,AP045
FL08768,AI,AP012,AP020
FL08769,AI,AP008,AP018
FL08770,AI,AP004,AP001
FL08771,AI,AP013,AP036
FL08772,AI,AP029,AP015
FL08773,AI,AP043,AP038
FL08774,AI,AP028,AP015
FL08775,AI,AP011,AP029
FL08776,AI,AP032,AP041
FL08777,AI,AP007,AP038
FL08778,AI,AP021,AP010
FL08779,AI,AP015,AP029
FL08780,AI,AP046,AP004
FL08781,AI,AP000,AP047
FL08782,AI,AP002,AP043
FL08783,AI,AP043,AP026
FL08784,AI,AP033,AP030
FL08785,AI,AP024,AP004
FL08786,AI,AP026,AP016
FL08787,AI,AP045,AP034
FL08788,AI,AP007,AP045
FL08789,AI,AP049,AP038
FL08790,AI,AP041,AP034
FL08791,AI,AP045,AP001
FL08792,AI,AP028,AP030
FL08793,AI,AP046,AP003
FL08794,AI,AP018,AP025
FL08795,AI,AP046,AP049
FL08796,AI,AP002,AP023
FL08797,AI,AP025,AP045
FL08798,AI,AP032,AP040
FL08799,AI,AP041,AP028
FL08800,AI,AP027,AP007
FL08801,AI,AP006,AP009
FL08802,AI,AP016,AP048
FL08803,AI,AP037,AP048
FL08804,AI,AP007,AP046
FL08805,AI,AP010,AP023
FL08806,AI,AP026,AP042
FL08807,AI,AP021,AP009
FL08808,AI,AP015,AP030
FL08809,AI,AP013,AP016
FL08810,AI,AP006,AP021
FL08811,AI,AP041,AP044
FL08812,AI,AP004,AP029
FL08813,AI,AP045,AP031
FL08814,AI,AP048,AP015
FL08815,AI,AP048,AP016
FL08816,AI,AP021,AP018
FL08817,AI,AP044,AP028
FL08818,AI,AP021,AP028
FL08819,AI,AP044,AP016
FL08820,AI,AP036,AP017
FL08821,AI,AP038,AP002
FL08822,AI,AP048,AP008
FL08823,AI,AP009,AP033
FL08824,AI,AP018,AP001
FL08825,AI,AP014,AP023
FL08826,AI,AP036,AP023
FL08827,AI,AP045,AP018
FL08828,AI,AP019,AP045
FL08829,AI,AP010,AP036
FL08830,AI,AP040,AP019
FL08831,AI,AP030,AP045
FL08832,AI,AP028,AP043
FL08833,AI,AP018,AP009
FL08834,AI,AP047,AP044
FL08835,AI,AP008,AP009
FL08836,AI,AP038,AP018
FL08837,AI,AP024,AP016
FL08838,AI,AP040,AP014
FL08839,AI,AP001,AP013
FL08840,AI,AP037,AP019
FL08841,AI,AP009,AP037
FL08842,AI,AP000,AP016
FL08843,AI,AP023,AP046
FL08844,AI,AP032,AP047
FL08845,AI,AP033,AP025
FL08846,AI,AP030,AP039
FL08847,AI,AP010,AP022
FL08848,AI,AP041,AP009
FL08849,AI,AP037,AP032
FL08850,AI,AP020,AP033
FL08851,AI,AP023,AP024
FL08852,AI,AP031,AP041
FL08853,AI,AP010,AP033
FL08854,AI,AP030,AP011
FL08855,AI,AP030,AP024
FL08856,AI,AP000,AP042
FL08857,AI,AP004,AP021
FL08858,AI,AP014,AP019
FL08859,AI,AP013,AP014
FL08860,AI,AP009,AP017
FL08861,AI,AP038,AP049
FL08862,AI,AP046,AP007
FL08863,AI,AP041,AP012
FL08864,AI,AP022,AP031
FL08865,AI,AP029,AP036
FL08866,AI,AP040,AP000
FL08867,AI,AP047,AP033
FL08868,AI,AP014,AP047
FL08869,AI,AP012,AP023
FL08870,AI,AP042,AP002
FL08871,AI,AP025,AP040
FL08872,AI,AP006,AP021
FL08873,AI,AP032,AP004
FL08874,AI,AP017,AP035
FL08875,AI,AP034,AP047
FL08876,AI,AP034,AP005
FL08877,AI,AP003,AP028
FL08878,AI,AP036,AP033
FL08879,AI,AP015,AP016
FL08880,AI,AP047,AP011
FL08881,AI,AP044,AP041
FL08882,AI,AP015,AP014
FL08883,AI,AP044,AP045
FL08884,AI,AP029,AP011
FL08885,AI,AP002,AP038
FL08886,AI,AP017,AP035
FL08887,AI,AP017,AP005
FL08888,AI,AP047,AP012
FL08889,AI,AP046,AP004
FL08890,AI,AP008,AP033
FL08891,AI,AP019,AP003
FL08892,AI,AP013,AP014
FL08893,AI,AP015,AP037
FL08894,AI,AP048,AP037
FL08895,AI,AP030,AP029
FL08896,AI,AP006,AP034
FL08897,AI,AP003,AP020
FL08898,AI,AP040,AP004
FL08899,AI,AP012,AP030
FL08900,AI,AP007,AP028
FL08901,AI,AP005,AP030
FL08902,AI,AP012,AP006
FL08903,AI,AP034,AP037
FL08904,AI,AP013,AP038
FL08905,AI,AP031,AP019
FL08906,AI,AP036,AP000
FL08907,AI,AP037,AP027
FL08908,AI,AP007,AP046
FL08909,AI,AP028,AP049
FL08910,AI,AP041,AP012
FL08911,AI,AP037,AP040
FL08912,AI,AP039,AP048
FL08913,AI,AP029,AP000
FL08914,AI,AP016,AP048
FL08915,AI,AP026,AP038
FL08916,AI,AP017,AP031
FL08917,AI,AP040,AP011
FL08918,AI,AP021,AP032
FL08919,AI,AP030,AP032
FL08920,AI,AP018,AP041
FL08921,AI,AP019,AP016
FL08922,AI,AP034,AP015
FL08923,AI,AP021,AP017
FL08924,AI,AP043,AP035
FL08925,AI,AP032,AP019
FL08926,AI,AP040,AP028
FL08927,AI,AP007,AP048
FL08928,AI,AP011,AP031
FL08929,AI,AP000,AP020
FL08930,AI,AP032,AP030
FL08931,AI,AP031,AP010
FL08932,AI,AP011,AP004
FL08933,AI,AP048,AP027
FL08934,AI,AP043,AP019
FL08935,AI,AP006,AP028
FL08936,AI,AP021,AP040
FL08937,AI,AP043,AP034
FL08938,AI,AP011,AP012
FL08939,AI,AP049,AP006
FL08940,AI,AP048,AP014
FL08941,AI,AP013,AP019
FL08942,AI,AP032,AP019
FL08943,AI,AP020,AP049
FL08944,AI,AP033,AP030
FL08945,AI,AP006,AP043
FL08946,AI,AP019,AP039
FL08947,AI,AP013,AP036
FL08948,AI,AP043,AP009
FL08949,AI,AP020,AP010
FL08950,AI,AP012,AP049
FL08951,AI,AP025,AP010
FL08952,AI,AP010,AP039
FL08953,AI,AP042,AP010
FL08954,AI,AP020,AP033
FL08955,AI,AP030,AP041
FL08956,AI,AP038,AP026
FL08957,AI,AP049,AP046
FL08958,AI,AP017,AP014
FL08959,AI,AP016,AP030
FL08960,AI,AP019,AP023
FL08961,AI,AP009,AP019
FL08962,AI,AP021,AP046
FL08963,AI,AP022,AP047
FL08964,AI,AP020,AP028
FL08965,AI,AP019,AP027
FL08966,AI,AP036,AP025
FL08967,AI,AP048,AP026
FL08968,AI,AP000,AP048
FL08969,AI,AP025,AP003
FL08970,AI,AP026,AP022
FL08971,AI,AP041,AP008
FL08972,AI,AP029,AP049
FL08973,AI,AP017,AP001
FL08974,AI,AP045,AP012
FL08975,AI,AP013,AP042
FL08976,AI,AP045,AP016
FL08977,AI,AP018,AP023
FL08978,AI,AP001,AP020
FL08979,AI,AP027,AP024
FL08980,AI,AP020,AP035
FL08981,AI,AP035,AP047
FL08982,AI,AP012,AP013
FL08983,AI,AP039,AP032
FL08984,AI,AP028,AP017
FL08985,AI,AP006,AP004
FL08986,AI,AP015,AP010
FL08987,AI,AP020,AP046
FL08988,AI,AP030,AP046
FL08989,AI,AP037,AP030
FL08990,AI,AP002,AP049
FL08991,AI,AP042,AP024
FL08992,AI,AP044,AP045
FL08993,AI,AP031,AP015
FL08994,AI,AP017,AP038
FL08995,AI,AP037,AP024
FL08996,AI,AP003,AP006
FL08997,AI,AP003,AP040
FL08998,AI,AP021,AP017
FL08999,AI,AP034,AP023
FL09000,AI,AP028,AP018
FL09001,AI,AP007,AP030
FL09002,AI,AP008,AP047
FL09003,AI,AP004,AP020
FL09004,AI,AP049,AP046
FL09005,AI,AP026,AP009
FL09006,AI,AP009,AP037
FL09007,AI,AP019,AP036
FL09008,AI,AP012,AP035
FL09009,AI,AP005,AP028
FL09010,AI,AP015,AP020
FL09011,AI,AP036,AP034
FL09012,AI,AP048,AP042
FL09013,AI,AP016,AP035
FL09014,AI,AP033,AP018
FL09015,AI,AP044,AP001
FL09016,AI,AP008,AP049
FL09017,AI,AP049,AP004
FL09018,AI,AP044,AP045
FL09019,AI,AP047,AP020
FL09020,AI,AP023,AP049
FL09021,AI,AP028,AP047
FL09022,AI,AP013,AP011
FL09023,AI,AP020,AP029
FL09024,AI,AP014,AP029
FL09025,AI,AP023,AP021
FL09026,AI,AP012,AP043
FL09027,AI,AP045,AP016
FL09028,AI,AP016,AP038
FL09029,AI,AP047,AP001
FL09030,AI,AP008,AP007
FL09031,AI,AP041,AP026
FL09032,AI,AP027,AP025
FL09033,AI,AP031,AP003
FL09034,AI,AP033,AP003
FL09035,AI,AP032,AP023
FL09036,AI,AP001,AP036
FL09037,AI,AP027,AP002
FL09038,AI,AP032,AP020
FL09039,AI,AP034,AP031
FL09040,AI,AP018,AP036
FL09041,AI,AP021,AP040
FL09042,AI,AP004,AP047
FL09043,AI,AP004,AP036
FL09044,AI,AP005,AP035
FL09045,AI,AP049,AP007
FL09046,AI,AP034,AP010
FL09047,AI,AP032,AP005
FL09048,AI,AP036,AP029
FL09049,AI,AP039,AP041
FL09050,AI,AP012,AP048
FL09051,AI,AP004,AP049
FL09052,AI,AP043,AP027
FL09053,AI,AP017,AP029
FL09054,AI,AP028,AP047
FL09055,AI,AP009,AP041
FL09056,AI,AP021,AP004
FL09057,AI,AP011,AP041
FL09058,AI,AP036,AP021
FL09059,AI,AP029,AP033
FL09060,AI,AP049,AP044
FL09061,AI,AP047,AP027
FL09062,AI,AP001,AP025
FL09063,AI,AP036,AP018
FL09064,AI,AP000,AP039
FL09065,AI,AP024,AP001
FL09066,AI,AP000,AP014
FL09067,AI,AP020,AP027
FL09068,AI,AP009,AP016
FL09069,AI,AP014,AP037
FL09070,AI,AP043,AP049
FL09071,AI,AP020,AP034
FL09072,AI,AP029,AP041
FL09073,AI,AP042,AP012
FL09074,AI,AP049,AP036
FL09075,AI,AP022,AP045
FL09076,AI,AP036,AP009
FL09077,AI,AP012,AP049
FL09078,AI,AP009,AP013
FL09079,AI,AP019,AP011
FL09080,AI,AP006,AP001
FL09081,AI,AP034,AP038
FL09082,AI,AP002,AP049
FL09083,AI,AP008,AP034
FL09084,AI,AP022,AP004
FL09085,AI,AP020,AP014
FL09086,AI,AP042,AP013
FL09087,AI,AP012,AP019
FL09088,AI,AP010,AP027
FL09089,AI,AP017,AP014
FL09090,AI,AP013,AP049
FL09091,AI,AP022,AP001
FL09092,AI,AP008,AP028
FL09093,AI,AP007,AP024
FL09094,AI,AP001,AP028
FL09095,AI,AP047,AP013
FL09096,AI,AP024,AP003
FL09097,AI,AP028,AP025
FL09098,AI,AP012,AP013
FL09099,AI,AP049,AP024
FL09100,AI,AP037,AP007
FL09101,AI,AP005,AP011
FL09102,AI,AP032,AP037
FL09103,AI,AP046,AP033
FL09104,AI,AP007,AP010
FL09105,AI,AP048,AP013
FL09106,AI,AP007,AP031
FL09107,AI,AP047,AP038
FL09108,AI,AP022,AP047
FL09109,AI,AP020,AP026
FL09110,AI,AP012,AP013
FL09111,AI,AP005,AP032
FL09112,AI,AP023,AP030
FL09113,AI,AP016,AP032
FL09114,AI,AP007,AP029
FL09115,AI,AP001,AP000
FL09116,AI,AP024,AP026
FL09117,AI,AP025,AP006
FL09118,AI,AP022,AP023
FL09119,AI,AP019,AP004
FL09120,AI,AP027,AP041
FL09121,AI,AP019,AP014
FL09122,AI,AP044,AP005
FL09123,AI,AP041,AP024
FL09124,AI,AP030,AP001
FL09125,AI,AP017,AP046
FL09126,AI,AP041,AP020
FL09127,AI,AP002,AP009
FL09128,AI,AP015,AP011
FL09129,AI,AP036,AP000
FL09130,AI,AP008,AP033
FL09131,AI,AP009,AP008
FL09132,AI,AP044,AP030
FL09133,AI,AP048,AP002
FL09134,AI,AP003,AP038
FL09135,AI,AP013,AP047
FL09136,AI,AP042,AP018
FL09137,AI,AP023,AP039
FL09138,AI,AP026,AP010
FL09139,AI,AP026,AP011
FL09140,AI,AP011,AP033
FL09141,AI,AP009,AP047
FL09142,AI,AP042,AP011
FL09143,AI,AP023,AP007
FL09144,AI,AP010,AP001
FL09145,AI,AP031,AP013
FL09146,AI,AP019,AP025
FL09147,AI,AP040,AP023
FL09148,AI,AP016,AP039
FL09149,AI,AP020,AP001
FL09150,AI,AP001,AP021
FL09151,AI,AP001,AP030
FL09152,AI,AP002,AP047
FL09153,AI,AP009,AP026
FL09154,AI,AP002,AP034
FL09155,AI,AP024,AP048
FL09156,AI,AP038,AP046
FL09157,AI,AP033,AP010
FL09158,AI,AP010,AP006
FL09159,AI,AP000,AP022
FL09160,AI,AP014,AP005
FL09161,AI,AP026,AP004
FL09162,AI,AP007,AP030
FL09163,AI,AP029,AP026
FL09164,AI,AP034,AP028
FL09165,AI,AP008,AP038
FL09166,AI,AP040,AP000
FL09167,AI,AP019,AP030
FL09168,AI,AP030,AP016
FL09169,AI,AP008,AP020
FL09170,AI,AP042,AP034
FL09171,AI,AP023,AP039
FL09172,AI,AP042,AP045
FL09173,AI,AP006,AP030
FL09174,AI,AP031,AP047
FL09175,AI,AP036,AP012
FL09176,AI,AP008,AP014
FL09177,AI,AP032,AP008
FL09178,AI,AP009,AP014
FL09179,AI,AP042,AP005
FL09180,AI,AP047,AP006
FL09181,AI,AP045,AP025
FL09182,AI,AP018,AP039
FL09183,AI,AP006,AP015
FL09184,AI,AP014,AP016
FL09185,AI,AP011,AP046
FL09186,AI,AP042,AP019
FL09187,AI,AP021,AP045
FL09188,AI,AP029,AP042
FL09189,AI,AP037,AP033
FL09190,AI,AP033,AP036
FL09191,AI,AP017,AP048
FL09192,AI,AP008,AP020
FL09193,AI,AP027,AP023
FL09194,AI,AP042,AP009
FL09195,AI,AP037,AP047
FL09196,AI,AP002,AP047
FL09197,AI,AP024,AP040
FL09198,AI,AP003,AP012
FL09199,AI,AP011,AP000
FL09200,AI,AP009,AP040
FL09201,AI,AP002,AP015
FL09202,AI,AP010,AP025
FL09203,AI,AP020,AP000
FL09204,AI,AP036,AP030
FL09205,AI,AP030,AP022
FL09206,AI,AP012,AP040
FL09207,AI,AP036,AP025
FL09208,AI,AP028,AP013
FL09209,AI,AP029,AP039
FL09210,AI,AP016,AP034
FL09211,AI,AP028,AP007
FL09212,AI,AP047,AP017
FL09213,AI,AP041,AP049
FL09214,AI,AP032,AP021
FL09215,AI,AP021,AP011
FL09216,AI,AP016,AP021
FL09217,AI,AP031,AP049
FL09218,AI,AP035,AP029
FL09219,AI,AP042,AP006
FL09220,AI,AP042,AP021
FL09221,AI,AP048,AP033
FL09222,AI,AP016,AP004
FL09223,AI,AP023,AP027
FL09224,AI,AP041,AP001
FL09225,AI,AP034,AP008
FL09226,AI,AP006,AP014
FL09227,AI,AP029,AP007
FL09228,AI,AP007,AP035
FL09229,AI,AP045,AP018
FL09230,AI,AP008,AP022
FL09231,AI,AP019,AP028
FL09232,AI,AP027,AP035
FL09233,AI,AP005,AP032
FL09234,AI,AP011,AP025
FL09235,AI,AP032,AP012
FL09236,AI,AP009,AP043
FL09237,AI,AP014,AP049
FL09238,AI,AP001,AP012
FL09239,AI,AP046,AP047
FL09240,AI,AP022,AP033
FL09241,AI,AP038,AP049
FL09242,AI,AP009,AP036
FL09243,AI,AP033,AP003
FL09244,AI,AP034,AP023
FL09245,AI,AP034,AP014
FL09246,AI,AP044,AP033
FL09247,AI,AP010,AP023
FL09248,AI,AP010,AP006
FL09249,AI,AP043,AP010
FL09250,AI,AP040,AP039
FL09251,AI,AP014,AP048
FL09252,AI,AP045,AP009
FL09253,AI,AP034,AP039
FL09254,AI,AP027,AP012
FL09255,AI,AP017,AP003
FL09256,AI,AP025,AP018
FL09257,AI,AP024,AP033
FL09258,AI,AP026,AP030
FL09259,AI,AP029,AP020
FL09260,AI,AP008,AP046
FL09261,AI,AP019,AP000
FL09262,AI,AP004,AP016
FL09263,AI,AP045,AP035
FL09264,AI,AP042,AP019
FL09265,AI,AP013,AP046
FL09266,AI,AP039,AP038
FL09267,AI,AP004,AP003
FL09268,AI,AP048,AP026
FL09269,AI,AP008,AP009
FL09270,AI,AP030,AP010
FL09271,AI,AP048,AP015
FL09272,AI,AP025,AP010
FL09273,AI,AP041,AP026
FL09274,AI,AP025,AP037
FL09275,AI,AP012,AP015
FL09276,AI,AP022,AP004
FL09277,AI,AP014,AP017
FL09278,AI,AP008,AP025
FL09279,AI,AP007,AP046
FL09280,AI,AP047,AP037
FL09281,AI,AP043,AP009
FL09282,AI,AP013,AP028
FL09283,AI,AP009,AP043
FL09284,AI,AP017,AP048
FL09285,AI,AP020,AP000
FL09286,AI,AP040,AP007
FL09287,AI,AP033,AP019
FL09288,AI,AP033,AP006
FL09289,AI,AP049,AP040
FL09290,AI,AP038,AP030
FL09291,AI,AP014,AP042
FL09292,AI,AP028,AP019
FL09293,AI,AP007,AP034
FL09294,AI,AP047,AP039
FL09295,AI,AP029,AP009
FL09296,AI,AP004,AP048
FL09297,AI,AP046,AP021
FL09298,AI,AP017,AP002
FL09299,AI,AP024,AP016
FL09300,AI,AP007,AP040
FL09301,AI,AP029,AP027
FL09302,AI,AP037,AP010
FL09303,AI,AP045,AP044
FL09304,AI,AP031,AP048
FL09305,AI,AP018,AP014
FL09306,AI,AP033,AP006
FL09307,AI,AP005,AP046
FL09308,AI,AP038,AP023
FL09309,AI,AP015,AP042
FL09310,AI,AP031,AP044
FL09311,AI,AP027,AP026
FL09312,AI,AP003,AP040
FL09313,AI,AP006,AP049
FL09314,AI,AP017,AP046
FL09315,AI,AP046,AP017
FL09316,AI,AP016,AP040
FL09317,AI,AP032,AP021
FL09318,AI,AP026,AP042
FL09319,AI,AP016,AP022
FL09320,AI,AP005,AP000
FL09321,AI,AP006,AP045
FL09322,AI,AP031,AP015
FL09323,AI,AP037,AP031
FL09324,AI,AP014,AP037
FL09325,AI,AP027,AP042
FL09326,AI,AP017,AP006
FL09327,AI,AP049,AP045
FL09328,AI,AP031,AP035
FL09329,AI,AP038,AP036
FL09330,AI,AP024,AP038
FL09331,AI,AP033,AP042
FL09332,AI,AP024,AP002
FL09333,AI,AP038,AP006
FL09334,AI,AP037,AP041
FL09335,AI,AP006,AP036
FL09336,AI,AP006,AP007
FL09337,AI,AP048,AP015
FL09338,AI,AP023,AP037
FL09339,AI,AP043,AP045
FL09340,AI,AP038,AP026
FL09341,AI,AP025,AP045
FL09342,AI,AP047,AP002
FL09343,AI,AP022,AP041
FL09344,AI,AP028,AP029
FL09345,AI,AP036,AP033
FL09346,AI,AP002,AP025
FL09347,AI,AP040,AP047
FL09348,AI,AP049,AP027
FL09349,AI,AP042,AP001
FL09350,AI,AP013,AP036
FL09351,AI,AP011,AP001
FL09352,AI,AP040,AP021
FL09353,AI,AP006,AP018
FL09354,AI,AP026,AP001
FL09355,AI,AP046,AP029
FL09356,AI,AP016,AP022
FL09357,AI,AP043,AP022
FL09358,AI,AP022,AP015
FL09359,AI,AP017,AP028
FL09360,AI,AP003,AP020
FL09361,AI,AP029,AP044
FL09362,AI,AP040,AP016
FL09363,AI,AP049,AP010
FL09364,AI,AP013,AP035
FL09365,AI,AP049,AP035
FL09366,AI,AP041,AP020
FL09367,AI,AP047,AP025
FL09368,AI,AP048,AP022
FL09369,AI,AP049,AP011
FL09370,AI,AP031,AP005
FL09371,AI,AP021,AP022
FL09372,AI,AP039,AP034
FL09373,AI,AP047,AP014
FL09374,AI,AP020,AP019
FL09375,AI,AP006,AP046
FL09376,AI,AP005,AP040
FL09377,AI,AP025,AP020
FL09378,AI,AP039,AP031
FL09379,AI,AP040,AP011
FL09380,AI,AP048,AP024
FL09381,AI,AP012,AP016
FL09382,AI,AP045,AP031
