passenger_id,name,passenger_type,loyalty_level
P093730,Passenger_93730,NORMAL,5
P093731,Passenger_93731,UNACCOMPANIED_MINOR,1
P093732,Passenger_93732,UNACCOMPANIED_MINOR,0
P093733,Passenger_93733,NORMAL,3
P093734,Passenger_93734,LOYALTY,2
P093735,Passenger_93735,UNACCOMPANIED_MINOR,4
P093736,Passenger_93736,UNACCOMPANIED_MINOR,0
P093737,Passenger_93737,VIP,2
P093738,Passenger_93738,UNACCOMPANIED_MINOR,1
P093739,Passenger_93739,NORMAL,2
P093740,Passenger_93740,VIP,1
P093741,Passenger_93741,LOYALTY,1
P093742,Passenger_93742,LOYALTY,4
P093743,Passenger_93743,UNACCOMPANIED_MINOR,3
P093744,Passenger_93744,NORMAL,3
P093745,Passenger_93745,NORMAL,3
P093746,Passenger_93746,NORMAL,0
P093747,Passenger_93747,UNACCOMPANIED_MINOR,2
P093748,Passenger_93748,UNACCOMPANIED_MINOR,1
P093749,Passenger_93749,VIP,3
P093750,Passenger_93750,UNACCOMPANIED_MINOR,2
P093751,Passenger_93751,UNACCOMPANIED_MINOR,3
P093752,Passenger_93752,UNACCOMPANIED_MINOR,1
P093753,Passenger_93753,LOYALTY,3
P093754,Passenger_93754,UNACCOMPANIED_MINOR,0
P093755,Passenger_93755,LOYALTY,2
P093756,Passenger_93756,VIP,3
P093757,Passenger_93757,UNACCOMPANIED_MINOR,3
P093758,Passenger_93758,LOYALTY,5
P093759,Passenger_93759,NORMAL,3
P093760,Passenger_93760,VIP,1
P093761,Passenger_93761,VIP,2
P093762,Passenger_93762,VIP,4
P093763,Passenger_93763,LOYALTY,2
P093764,Passenger_93764,NORMAL,1
P093765,Passenger_93765,LOYALTY,4
P093766,Passenger_93766,UNACCOMPANIED_MINOR,2
P093767,Passenger_93767,LOYALTY,2
P093768,Passenger_93768,LOYALTY,2
P093769,Passenger_93769,NORMAL,2
P093770,Passenger_93770,NORMAL,5
P093771,Passenger_93771,LOYALTY,0
P093772,Passenger_93772,VIP,1
P093773,Passenger_93773,VIP,3
P093774,Passenger_93774,UNACCOMPANIED_MINOR,2
P093775,Passenger_93775,VIP,1
P093776,Passenger_93776,NORMAL,4
P093777,Passenger_93777,LOYALTY,2
P093778,Passenger_93778,UNACCOMPANIED_MINOR,5
P093779,Passenger_93779,VIP,0
P093780,Passenger_93780,VIP,2
P093781,Passenger_93781,VIP,2
P093782,Passenger_93782,NORMAL,2
P093783,Passenger_93783,UNACCOMPANIED_MINOR,3
P093784,Passenger_93784,LOYALTY,5
P093785,Passenger_93785,NORMAL,4
P093786,Passenger_93786,NORMAL,5
P093787,Passenger_93787,UNACCOMPANIED_MINOR,2
P093788,Passenger_93788,VIP,5
P093789,Passenger_93789,UNACCOMPANIED_MINOR,3
P093790,Passenger_93790,UNACCOMPANIED_MINOR,2
P093791,Passenger_93791,UNACCOMPANIED_MINOR,3
P093792,Passenger_93792,LOYALTY,5
P093793,Passenger_93793,VIP,1
P093794,Passenger_93794,UNACCOMPANIED_MINOR,1
P093795,Passenger_93795,VIP,5
P093796,Passenger_93796,NORMAL,4
P093797,Passenger_93797,UNACCOMPANIED_MINOR,5
P093798,Passenger_93798,NORMAL,3
P093799,Passenger_93799,NORMAL,0
P093800,Passenger_93800,LOYALTY,1
P093801,Passenger_93801,VIP,4
P093802,Passenger_93802,LOYALTY,3
P093803,Passenger_93803,LOYALTY,5
P093804,Passenger_93804,VIP,3
P093805,Passenger_93805,LOYALTY,2
P093806,Passenger_93806,NORMAL,3
P093807,Passenger_93807,UNACCOMPANIED_MINOR,5
P093808,Passenger_93808,UNACCOMPANIED_MINOR,4
P093809,Passenger_93809,UNACCOMPANIED_MINOR,1
P093810,Passenger_93810,UNACCOMPANIED_MINOR,3
P093811,Passenger_93811,NORMAL,0
P093812,Passenger_93812,UNACCOMPANIED_MINOR,2
P093813,Passenger_93813,LOYALTY,2
P093814,Passenger_93814,NORMAL,2
P093815,Passenger_93815,NORMAL,5
P093816,Passenger_93816,UNACCOMPANIED_MINOR,1
P093817,Passenger_93817,NORMAL,5
P093818,Passenger_93818,LOYALTY,5
P093819,Passenger_93819,VIP,3
P093820,Passenger_93820,NORMAL,3
P093821,Passenger_93821,UNACCOMPANIED_MINOR,5
P093822,Passenger_93822,LOYALTY,5
P093823,Passenger_93823,LOYALTY,3
P093824,Passenger_93824,NORMAL,3
P093825,Passenger_93825,UNACCOMPANIED_MINOR,4
P093826,Passenger_93826,UNACCOMPANIED_MINOR,5
P093827,Passenger_93827,UNACCOMPANIED_MINOR,4
P093828,Passenger_93828,NORMAL,3
P093829,Passenger_93829,LOYALTY,0
P093830,Passenger_93830,LOYALTY,5
P093831,Passenger_93831,NORMAL,5
P093832,Passenger_93832,LOYALTY,4
P093833,Passenger_93833,UNACCOMPANIED_MINOR,5
P093834,Passenger_93834,UNACCOMPANIED_MINOR,2
P093835,Passenger_93835,VIP,5
P093836,Passenger_93836,NORMAL,5
P093837,Passenger_93837,UNACCOMPANIED_MINOR,5
P093838,Passenger_93838,VIP,5
P093839,Passenger_93839,VIP,1
P093840,Passenger_93840,UNACCOMPANIED_MINOR,5
P093841,Passenger_93841,VIP,1
P093842,Passenger_93842,UNACCOMPANIED_MINOR,2
P093843,Passenger_93843,NORMAL,2
P093844,Passenger_93844,LOYALTY,3
P093845,Passenger_93845,NORMAL,3
P093846,Passenger_93846,VIP,5
P093847,Passenger_93847,VIP,4
P093848,Passenger_93848,NORMAL,1
P093849,Passenger_93849,UNACCOMPANIED_MINOR,4
P093850,Passenger_93850,LOYALTY,5
P093851,Passenger_93851,LOYALTY,0
P093852,Passenger_93852,NORMAL,5
P093853,Passenger_93853,NORMAL,3
P093854,Passenger_93854,VIP,5
P093855,Passenger_93855,UNACCOMPANIED_MINOR,2
P093856,Passenger_93856,UNACCOMPANIED_MINOR,1
P093857,Passenger_93857,LOYALTY,4
P093858,Passenger_93858,VIP,5
P093859,Passenger_93859,NORMAL,5
P093860,Passenger_93860,UNACCOMPANIED_MINOR,0
P093861,Passenger_93861,LOYALTY,3
P093862,Passenger_93862,VIP,2
P093863,Passenger_93863,NORMAL,3
P093864,Passenger_93864,LOYALTY,0
P093865,Passenger_93865,UNACCOMPANIED_MINOR,0
P093866,Passenger_93866,UNACCOMPANIED_MINOR,0
P093867,Passenger_93867,NORMAL,1
P093868,Passenger_93868,UNACCOMPANIED_MINOR,1
P093869,Passenger_93869,LOYALTY,4
P093870,Passenger_93870,VIP,2
P093871,Passenger_93871,VIP,1
P093872,Passenger_93872,VIP,5
P093873,Passenger_93873,NORMAL,5
P093874,Passenger_93874,UNACCOMPANIED_MINOR,0
P093875,Passenger_93875,UNACCOMPANIED_MINOR,3
P093876,Passenger_93876,VIP,3
P093877,Passenger_93877,VIP,1
P093878,Passenger_93878,UNACCOMPANIED_MINOR,0
P093879,Passenger_93879,NORMAL,1
P093880,Passenger_93880,LOYALTY,0
P093881,Passenger_93881,NORMAL,5
P093882,Passenger_93882,NORMAL,4
P093883,Passenger_93883,LOYALTY,0
P093884,Passenger_93884,LOYALTY,4
P093885,Passenger_93885,VIP,5
P093886,Passenger_93886,LOYALTY,1
P093887,Passenger_93887,LOYALTY,1
P093888,Passenger_93888,VIP,3
P093889,Passenger_93889,LOYALTY,0
P093890,Passenger_93890,VIP,1
P093891,Passenger_93891,UNACCOMPANIED_MINOR,0
P093892,Passenger_93892,LOYALTY,0
P093893,Passenger_93893,VIP,4
P093894,Passenger_93894,VIP,1
P093895,Passenger_93895,LOYALTY,5
P093896,Passenger_93896,UNACCOMPANIED_MINOR,3
P093897,Passenger_93897,VIP,4
P093898,Passenger_93898,LOYALTY,4
P093899,Passenger_93899,NORMAL,1
P093900,Passenger_93900,LOYALTY,4
P093901,Passenger_93901,VIP,4
P093902,Passenger_93902,LOYALTY,0
P093903,Passenger_93903,UNACCOMPANIED_MINOR,3
P093904,Passenger_93904,LOYALTY,3
P093905,Passenger_93905,NORMAL,4
P093906,Passenger_93906,VIP,4
P093907,Passenger_93907,LOYALTY,1
P093908,Passenger_93908,NORMAL,2
P093909,Passenger_93909,UNACCOMPANIED_MINOR,5
P093910,Passenger_93910,LOYALTY,5
P093911,Passenger_93911,UNACCOMPANIED_MINOR,3
P093912,Passenger_93912,LOYALTY,1
P093913,Passenger_93913,NORMAL,0
P093914,Passenger_93914,UNACCOMPANIED_MINOR,3
P093915,Passenger_93915,VIP,0
P093916,Passenger_93916,NORMAL,5
P093917,Passenger_93917,VIP,5
P093918,Passenger_93918,UNACCOMPANIED_MINOR,0
P093919,Passenger_93919,NORMAL,5
P093920,Passenger_93920,LOYALTY,4
P093921,Passenger_93921,VIP,0
P093922,Passenger_93922,VIP,0
P093923,Passenger_93923,VIP,0
P093924,Passenger_93924,NORMAL,2
P093925,Passenger_93925,NORMAL,1
P093926,Passenger_93926,NORMAL,3
P093927,Passenger_93927,VIP,3
P093928,Passenger_93928,UNACCOMPANIED_MINOR,1
P093929,Passenger_93929,UNACCOMPANIED_MINOR,0
P093930,Passenger_93930,VIP,5
P093931,Passenger_93931,LOYALTY,5
P093932,Passenger_93932,VIP,4
P093933,Passenger_93933,VIP,2
P093934,Passenger_93934,NORMAL,0
P093935,Passenger_93935,LOYALTY,5
P093936,Passenger_93936,UNACCOMPANIED_MINOR,2
P093937,Passenger_93937,LOYALTY,1
P093938,Passenger_93938,UNACCOMPANIED_MINOR,1
P093939,Passenger_93939,LOYALTY,4
P093940,Passenger_93940,VIP,1
P093941,Passenger_93941,VIP,0
P093942,Passenger_93942,VIP,4
P093943,Passenger_93943,VIP,5
P093944,Passenger_93944,UNACCOMPANIED_MINOR,2
P093945,Passenger_93945,UNACCOMPANIED_MINOR,0
P093946,Passenger_93946,UNACCOMPANIED_MINOR,0
P093947,Passenger_93947,VIP,0
P093948,Passenger_93948,NORMAL,1
P093949,Passenger_93949,NORMAL,1
P093950,Passenger_93950,NORMAL,5
P093951,Passenger_93951,LOYALTY,2
P093952,Passenger_93952,VIP,0
P093953,Passenger_93953,UNACCOMPANIED_MINOR,0
P093954,Passenger_93954,UNACCOMPANIED_MINOR,1
P093955,Passenger_93955,NORMAL,2
P093956,Passenger_93956,VIP,4
P093957,Passenger_93957,LOYALTY,4
P093958,Passenger_93958,LOYALTY,1
P093959,Passenger_93959,LOYALTY,1
P093960,Passenger_93960,LOYALTY,4
P093961,Passenger_93961,UNACCOMPANIED_MINOR,4
P093962,Passenger_93962,LOYALTY,4
P093963,Passenger_93963,VIP,0
P093964,Passenger_93964,LOYALTY,4
P093965,Passenger_93965,NORMAL,0
P093966,Passenger_93966,LOYALTY,0
P093967,Passenger_93967,LOYALTY,5
P093968,Passenger_93968,VIP,4
P093969,Passenger_93969,LOYALTY,1
P093970,Passenger_93970,NORMAL,4
P093971,Passenger_93971,NORMAL,5
P093972,Passenger_93972,UNACCOMPANIED_MINOR,5
P093973,Passenger_93973,VIP,5
P093974,Passenger_93974,UNACCOMPANIED_MINOR,1
P093975,Passenger_93975,NORMAL,3
P093976,Passenger_93976,VIP,1
P093977,Passenger_93977,VIP,3
P093978,Passenger_93978,UNACCOMPANIED_MINOR,1
P093979,Passenger_93979,NORMAL,5
P093980,Passenger_93980,LOYALTY,4
P093981,Passenger_93981,UNACCOMPANIED_MINOR,3
P093982,Passenger_93982,NORMAL,3
P093983,Passenger_93983,UNACCOMPANIED_MINOR,0
P093984,Passenger_93984,VIP,4
P093985,Passenger_93985,LOYALTY,1
P093986,Passenger_93986,LOYALTY,0
P093987,Passenger_93987,UNACCOMPANIED_MINOR,4
P093988,Passenger_93988,LOYALTY,0
P093989,Passenger_93989,NORMAL,5
P093990,Passenger_93990,NORMAL,1
P093991,Passenger_93991,VIP,2
P093992,Passenger_93992,LOYALTY,1
P093993,Passenger_93993,UNACCOMPANIED_MINOR,4
P093994,Passenger_93994,UNACCOMPANIED_MINOR,2
P093995,Passenger_93995,UNACCOMPANIED_MINOR,5
P093996,Passenger_93996,LOYALTY,5
P093997,Passenger_93997,NORMAL,5
P093998,Passenger_93998,NORMAL,5
P093999,Passenger_93999,VIP,5
P094000,Passenger_94000,LOYALTY,2
P094001,Passenger_94001,VIP,5
P094002,Passenger_94002,LOYALTY,2
P094003,Passenger_94003,NORMAL,3
P094004,Passenger_94004,NORMAL,3
P094005,Passenger_94005,UNACCOMPANIED_MINOR,2
P094006,Passenger_94006,NORMAL,1
P094007,Passenger_94007,NORMAL,0
P094008,Passenger_94008,VIP,5
P094009,Passenger_94009,LOYALTY,1
P094010,Passenger_94010,NORMAL,4
P094011,Passenger_94011,LOYALTY,1
P094012,Passenger_94012,VIP,4
P094013,Passenger_94013,VIP,4
P094014,Passenger_94014,UNACCOMPANIED_MINOR,5
P094015,Passenger_94015,UNACCOMPANIED_MINOR,1
P094016,Passenger_94016,LOYALTY,3
P094017,Passenger_94017,VIP,2
P094018,Passenger_94018,LOYALTY,2
P094019,Passenger_94019,UNACCOMPANIED_MINOR,2
P094020,Passenger_94020,LOYALTY,1
P094021,Passenger_94021,UNACCOMPANIED_MINOR,3
P094022,Passenger_94022,VIP,2
P094023,Passenger_94023,UNACCOMPANIED_MINOR,0
P094024,Passenger_94024,VIP,0
P094025,Passenger_94025,NORMAL,0
P094026,Passenger_94026,VIP,2
P094027,Passenger_94027,LOYALTY,5
P094028,Passenger_94028,VIP,3
P094029,Passenger_94029,LOYALTY,1
P094030,Passenger_94030,VIP,0
P094031,Passenger_94031,UNACCOMPANIED_MINOR,5
P094032,Passenger_94032,NORMAL,3
P094033,Passenger_94033,LOYALTY,5
P094034,Passenger_94034,NORMAL,3
P094035,Passenger_94035,LOYALTY,3
P094036,Passenger_94036,LOYALTY,0
P094037,Passenger_94037,LOYALTY,3
P094038,Passenger_94038,NORMAL,0
P094039,Passenger_94039,VIP,3
P094040,Passenger_94040,NORMAL,5
P094041,Passenger_94041,UNACCOMPANIED_MINOR,5
P094042,Passenger_94042,VIP,2
P094043,Passenger_94043,LOYALTY,5
P094044,Passenger_94044,LOYALTY,3
P094045,Passenger_94045,LOYALTY,1
P094046,Passenger_94046,NORMAL,0
P094047,Passenger_94047,LOYALTY,0
P094048,Passenger_94048,LOYALTY,3
P094049,Passenger_94049,VIP,4
P094050,Passenger_94050,VIP,1
P094051,Passenger_94051,LOYALTY,2
P094052,Passenger_94052,UNACCOMPANIED_MINOR,5
P094053,Passenger_94053,VIP,4
P094054,Passenger_94054,NORMAL,4
P094055,Passenger_94055,VIP,1
P094056,Passenger_94056,UNACCOMPANIED_MINOR,5
P094057,Passenger_94057,UNACCOMPANIED_MINOR,3
P094058,Passenger_94058,UNACCOMPANIED_MINOR,2
P094059,Passenger_94059,LOYALTY,0
P094060,Passenger_94060,NORMAL,4
P094061,Passenger_94061,UNACCOMPANIED_MINOR,1
P094062,Passenger_94062,NORMAL,5
P094063,Passenger_94063,NORMAL,2
P094064,Passenger_94064,LOYALTY,0
P094065,Passenger_94065,LOYALTY,1
P094066,Passenger_94066,LOYALTY,5
P094067,Passenger_94067,UNACCOMPANIED_MINOR,0
P094068,Passenger_94068,UNACCOMPANIED_MINOR,3
P094069,Passenger_94069,LOYALTY,2
P094070,Passenger_94070,UNACCOMPANIED_MINOR,3
P094071,Passenger_94071,UNACCOMPANIED_MINOR,0
P094072,Passenger_94072,UNACCOMPANIED_MINOR,1
P094073,Passenger_94073,VIP,1
P094074,Passenger_94074,NORMAL,5
P094075,Passenger_94075,LOYALTY,3
P094076,Passenger_94076,VIP,5
P094077,Passenger_94077,UNACCOMPANIED_MINOR,3
P094078,Passenger_94078,VIP,0
P094079,Passenger_94079,UNACCOMPANIED_MINOR,1
P094080,Passenger_94080,LOYALTY,1
P094081,Passenger_94081,VIP,1
P094082,Passenger_94082,LOYALTY,4
P094083,Passenger_94083,UNACCOMPANIED_MINOR,4
P094084,Passenger_94084,VIP,4
P094085,Passenger_94085,UNACCOMPANIED_MINOR,4
P094086,Passenger_94086,NORMAL,3
P094087,Passenger_94087,UNACCOMPANIED_MINOR,3
P094088,Passenger_94088,VIP,5
P094089,Passenger_94089,UNACCOMPANIED_MINOR,0
P094090,Passenger_94090,UNACCOMPANIED_MINOR,2
P094091,Passenger_94091,UNACCOMPANIED_MINOR,4
P094092,Passenger_94092,UNACCOMPANIED_MINOR,2
P094093,Passenger_94093,NORMAL,5
P094094,Passenger_94094,VIP,4
P094095,Passenger_94095,LOYALTY,5
P094096,Passenger_94096,NORMAL,0
P094097,Passenger_94097,LOYALTY,0
P094098,Passenger_94098,UNACCOMPANIED_MINOR,4
P094099,Passenger_94099,NORMAL,0
P094100,Passenger_94100,UNACCOMPANIED_MINOR,3
P094101,Passenger_94101,UNACCOMPANIED_MINOR,2
P094102,Passenger_94102,UNACCOMPANIED_MINOR,0
P094103,Passenger_94103,LOYALTY,2
P094104,Passenger_94104,NORMAL,3
P094105,Passenger_94105,UNACCOMPANIED_MINOR,5
P094106,Passenger_94106,LOYALTY,3
P094107,Passenger_94107,LOYALTY,3
P094108,Passenger_94108,NORMAL,4
P094109,Passenger_94109,UNACCOMPANIED_MINOR,4
P094110,Passenger_94110,UNACCOMPANIED_MINOR,2
P094111,Passenger_94111,NORMAL,0
P094112,Passenger_94112,VIP,3
P094113,Passenger_94113,LOYALTY,0
P094114,Passenger_94114,UNACCOMPANIED_MINOR,0
P094115,Passenger_94115,UNACCOMPANIED_MINOR,4
P094116,Passenger_94116,LOYALTY,3
P094117,Passenger_94117,NORMAL,4
P094118,Passenger_94118,VIP,0
P094119,Passenger_94119,VIP,3
P094120,Passenger_94120,LOYALTY,0
P094121,Passenger_94121,LOYALTY,1
P094122,Passenger_94122,LOYALTY,0
P094123,Passenger_94123,VIP,3
P094124,Passenger_94124,LOYALTY,4
P094125,Passenger_94125,LOYALTY,2
P094126,Passenger_94126,LOYALTY,3
P094127,Passenger_94127,UNACCOMPANIED_MINOR,0
P094128,Passenger_94128,NORMAL,4
P094129,Passenger_94129,VIP,3
P094130,Passenger_94130,NORMAL,1
P094131,Passenger_94131,VIP,3
P094132,Passenger_94132,LOYALTY,4
P094133,Passenger_94133,UNACCOMPANIED_MINOR,3
P094134,Passenger_94134,UNACCOMPANIED_MINOR,3
P094135,Passenger_94135,UNACCOMPANIED_MINOR,5
P094136,Passenger_94136,UNACCOMPANIED_MINOR,2
P094137,Passenger_94137,LOYALTY,2
P094138,Passenger_94138,LOYALTY,3
P094139,Passenger_94139,LOYALTY,4
P094140,Passenger_94140,LOYALTY,0
P094141,Passenger_94141,UNACCOMPANIED_MINOR,4
P094142,Passenger_94142,LOYALTY,3
P094143,Passenger_94143,NORMAL,3
P094144,Passenger_94144,LOYALTY,2
P094145,Passenger_94145,VIP,0
P094146,Passenger_94146,LOYALTY,5
P094147,Passenger_94147,VIP,3
P094148,Passenger_94148,NORMAL,3
P094149,Passenger_94149,NORMAL,4
P094150,Passenger_94150,NORMAL,5
P094151,Passenger_94151,LOYALTY,5
P094152,Passenger_94152,NORMAL,0
P094153,Passenger_94153,NORMAL,3
P094154,Passenger_94154,LOYALTY,1
P094155,Passenger_94155,NORMAL,1
P094156,Passenger_94156,VIP,1
P094157,Passenger_94157,LOYALTY,4
P094158,Passenger_94158,NORMAL,5
P094159,Passenger_94159,UNACCOMPANIED_MINOR,1
P094160,Passenger_94160,LOYALTY,4
P094161,Passenger_94161,LOYALTY,5
P094162,Passenger_94162,VIP,2
P094163,Passenger_94163,VIP,3
P094164,Passenger_94164,LOYALTY,1
P094165,Passenger_94165,VIP,5
P094166,Passenger_94166,VIP,1
P094167,Passenger_94167,VIP,4
P094168,Passenger_94168,VIP,3
P094169,Passenger_94169,UNACCOMPANIED_MINOR,3
P094170,Passenger_94170,NORMAL,3
P094171,Passenger_94171,VIP,5
P094172,Passenger_94172,VIP,5
P094173,Passenger_94173,UNACCOMPANIED_MINOR,1
P094174,Passenger_94174,LOYALTY,0
P094175,Passenger_94175,NORMAL,2
P094176,Passenger_94176,UNACCOMPANIED_MINOR,4
P094177,Passenger_94177,LOYALTY,4
P094178,Passenger_94178,NORMAL,0
P094179,Passenger_94179,UNACCOMPANIED_MINOR,5
P094180,Passenger_94180,NORMAL,5
P094181,Passenger_94181,NORMAL,2
P094182,Passenger_94182,LOYALTY,2
P094183,Passenger_94183,NORMAL,5
P094184,Passenger_94184,NORMAL,5
P094185,Passenger_94185,NORMAL,1
P094186,Passenger_94186,NORMAL,0
P094187,Passenger_94187,NORMAL,4
P094188,Passenger_94188,UNACCOMPANIED_MINOR,3
P094189,Passenger_94189,UNACCOMPANIED_MINOR,2
P094190,Passenger_94190,NORMAL,4
P094191,Passenger_94191,NORMAL,5
P094192,Passenger_94192,LOYALTY,0
P094193,Passenger_94193,VIP,3
P094194,Passenger_94194,VIP,3
P094195,Passenger_94195,LOYALTY,5
P094196,Passenger_94196,NORMAL,5
P094197,Passenger_94197,UNACCOMPANIED_MINOR,5
P094198,Passenger_94198,LOYALTY,3
P094199,Passenger_94199,UNACCOMPANIED_MINOR,0
P094200,Passenger_94200,VIP,5
P094201,Passenger_94201,LOYALTY,4
P094202,Passenger_94202,LOYALTY,1
P094203,Passenger_94203,VIP,3
P094204,Passenger_94204,NORMAL,4
P094205,Passenger_94205,VIP,5
P094206,Passenger_94206,NORMAL,5
P094207,Passenger_94207,NORMAL,2
P094208,Passenger_94208,VIP,4
P094209,Passenger_94209,UNACCOMPANIED_MINOR,2
P094210,Passenger_94210,NORMAL,5
P094211,Passenger_94211,VIP,3
P094212,Passenger_94212,VIP,0
P094213,Passenger_94213,NORMAL,4
P094214,Passenger_94214,VIP,1
P094215,Passenger_94215,UNACCOMPANIED_MINOR,2
P094216,Passenger_94216,LOYALTY,5
P094217,Passenger_94217,VIP,1
P094218,Passenger_94218,LOYALTY,1
P094219,Passenger_94219,VIP,0
P094220,Passenger_94220,VIP,1
P094221,Passenger_94221,UNACCOMPANIED_MINOR,1
P094222,Passenger_94222,LOYALTY,3
P094223,Passenger_94223,LOYALTY,3
P094224,Passenger_94224,UNACCOMPANIED_MINOR,3
P094225,Passenger_94225,NORMAL,4
P094226,Passenger_94226,LOYALTY,2
P094227,Passenger_94227,UNACCOMPANIED_MINOR,5
P094228,Passenger_94228,UNACCOMPANIED_MINOR,1
P094229,Passenger_94229,NORMAL,1
P094230,Passenger_94230,NORMAL,4
P094231,Passenger_94231,NORMAL,2
P094232,Passenger_94232,NORMAL,5
P094233,Passenger_94233,UNACCOMPANIED_MINOR,0
P094234,Passenger_94234,LOYALTY,4
P094235,Passenger_94235,UNACCOMPANIED_MINOR,4
P094236,Passenger_94236,NORMAL,3
P094237,Passenger_94237,NORMAL,2
P094238,Passenger_94238,LOYALTY,5
P094239,Passenger_94239,LOYALTY,0
P094240,Passenger_94240,NORMAL,0
P094241,Passenger_94241,NORMAL,5
P094242,Passenger_94242,UNACCOMPANIED_MINOR,0
P094243,Passenger_94243,LOYALTY,0
P094244,Passenger_94244,LOYALTY,2
P094245,Passenger_94245,NORMAL,3
P094246,Passenger_94246,LOYALTY,4
P094247,Passenger_94247,VIP,2
P094248,Passenger_94248,NORMAL,4
P094249,Passenger_94249,UNACCOMPANIED_MINOR,0
P094250,Passenger_94250,VIP,1
P094251,Passenger_94251,LOYALTY,0
P094252,Passenger_94252,NORMAL,5
P094253,Passenger_94253,VIP,0
P094254,Passenger_94254,UNACCOMPANIED_MINOR,5
P094255,Passenger_94255,UNACCOMPANIED_MINOR,0
P094256,Passenger_94256,UNACCOMPANIED_MINOR,4
P094257,Passenger_94257,UNACCOMPANIED_MINOR,4
P094258,Passenger_94258,NORMAL,4
P094259,Passenger_94259,NORMAL,2
P094260,Passenger_94260,VIP,2
P094261,Passenger_94261,UNACCOMPANIED_MINOR,0
P094262,Passenger_94262,NORMAL,0
P094263,Passenger_94263,NORMAL,2
P094264,Passenger_94264,VIP,1
P094265,Passenger_94265,UNACCOMPANIED_MINOR,1
P094266,Passenger_94266,LOYALTY,3
P094267,Passenger_94267,UNACCOMPANIED_MINOR,3
P094268,Passenger_94268,LOYALTY,1
P094269,Passenger_94269,UNACCOMPANIED_MINOR,5
P094270,Passenger_94270,NORMAL,1
P094271,Passenger_94271,LOYALTY,4
P094272,Passenger_94272,LOYALTY,0
P094273,Passenger_94273,NORMAL,3
P094274,Passenger_94274,UNACCOMPANIED_MINOR,5
P094275,Passenger_94275,LOYALTY,5
P094276,Passenger_94276,UNACCOMPANIED_MINOR,3
P094277,Passenger_94277,NORMAL,2
P094278,Passenger_94278,UNACCOMPANIED_MINOR,2
P094279,Passenger_94279,UNACCOMPANIED_MINOR,5
P094280,Passenger_94280,LOYALTY,0
P094281,Passenger_94281,LOYALTY,0
P094282,Passenger_94282,NORMAL,4
P094283,Passenger_94283,NORMAL,0
P094284,Passenger_94284,NORMAL,2
P094285,Passenger_94285,LOYALTY,1
P094286,Passenger_94286,UNACCOMPANIED_MINOR,0
P094287,Passenger_94287,VIP,4
P094288,Passenger_94288,LOYALTY,0
P094289,Passenger_94289,LOYALTY,5
P094290,Passenger_94290,LOYALTY,4
P094291,Passenger_94291,NORMAL,0
P094292,Passenger_94292,UNACCOMPANIED_MINOR,2
P094293,Passenger_94293,NORMAL,5
P094294,Passenger_94294,UNACCOMPANIED_MINOR,5
P094295,Passenger_94295,LOYALTY,4
P094296,Passenger_94296,NORMAL,5
P094297,Passenger_94297,UNACCOMPANIED_MINOR,0
P094298,Passenger_94298,VIP,4
P094299,Passenger_94299,NORMAL,2
P094300,Passenger_94300,VIP,3
P094301,Passenger_94301,UNACCOMPANIED_MINOR,4
P094302,Passenger_94302,UNACCOMPANIED_MINOR,2
P094303,Passenger_94303,UNACCOMPANIED_MINOR,1
P094304,Passenger_94304,UNACCOMPANIED_MINOR,3
P094305,Passenger_94305,LOYALTY,4
P094306,Passenger_94306,NORMAL,5
P094307,Passenger_94307,VIP,1
P094308,Passenger_94308,NORMAL,1
P094309,Passenger_94309,NORMAL,1
P094310,Passenger_94310,NORMAL,5
P094311,Passenger_94311,VIP,5
P094312,Passenger_94312,LOYALTY,4
P094313,Passenger_94313,NORMAL,0
P094314,Passenger_94314,VIP,0
P094315,Passenger_94315,UNACCOMPANIED_MINOR,3
P094316,Passenger_94316,VIP,2
P094317,Passenger_94317,LOYALTY,5
P094318,Passenger_94318,LOYALTY,2
P094319,Passenger_94319,UNACCOMPANIED_MINOR,3
P094320,Passenger_94320,NORMAL,3
P094321,Passenger_94321,UNACCOMPANIED_MINOR,0
P094322,Passenger_94322,VIP,2
P094323,Passenger_94323,VIP,2
P094324,Passenger_94324,UNACCOMPANIED_MINOR,2
P094325,Passenger_94325,VIP,4
P094326,Passenger_94326,UNACCOMPANIED_MINOR,4
P094327,Passenger_94327,VIP,1
P094328,Passenger_94328,LOYALTY,3
P094329,Passenger_94329,UNACCOMPANIED_MINOR,2
P094330,Passenger_94330,NORMAL,5
P094331,Passenger_94331,VIP,1
P094332,Passenger_94332,LOYALTY,0
P094333,Passenger_94333,LOYALTY,0
P094334,Passenger_94334,VIP,3
P094335,Passenger_94335,UNACCOMPANIED_MINOR,0
P094336,Passenger_94336,LOYALTY,0
P094337,Passenger_94337,VIP,1
P094338,Passenger_94338,UNACCOMPANIED_MINOR,5
P094339,Passenger_94339,UNACCOMPANIED_MINOR,3
P094340,Passenger_94340,LOYALTY,1
P094341,Passenger_94341,NORMAL,4
P094342,Passenger_94342,LOYALTY,3
P094343,Passenger_94343,LOYALTY,3
P094344,Passenger_94344,LOYALTY,3
P094345,Passenger_94345,LOYALTY,2
P094346,Passenger_94346,VIP,0
P094347,Passenger_94347,VIP,1
P094348,Passenger_94348,NORMAL,2
P094349,Passenger_94349,LOYALTY,1
P094350,Passenger_94350,NORMAL,3
