pnr_id,passenger_id,flight_id,seat_class
PNR089253,P089253,FL06203,BUSINESS
PNR089254,P089254,FL01431,ECONOMY
PNR089255,P089255,FL01334,ECONOMY
PNR089256,P089256,FL08175,ECONOMY
PNR089257,P089257,FL01468,ECONOMY
PNR089258,P089258,FL06203,FIRST
PNR089259,P089259,FL08402,ECONOMY
PNR089260,P089260,FL08418,ECONOMY
PNR089261,P089261,FL02722,FIRST
PNR089262,P089262,FL02425,ECONOMY
PNR089263,P089263,FL03180,BUSINESS
PNR089264,P089264,FL05149,FIRST
PNR089265,P089265,FL07151,ECONOMY
PNR089266,P089266,FL03853,BUSINESS
PNR089267,P089267,FL09905,FIRST
PNR089268,P089268,FL06585,FIRST
PNR089269,P089269,FL02197,ECONOMY
PNR089270,P089270,FL02815,BUSINESS
PNR089271,P089271,FL06578,BUSINESS
PNR089272,P089272,FL01287,ECONOMY
PNR089273,P089273,FL07814,FIRST
PNR089274,P089274,FL01565,ECONOMY
PNR089275,P089275,FL08221,BUSINESS
PNR089276,P089276,FL00545,BUSINESS
PNR089277,P089277,FL01918,ECONOMY
PNR089278,P089278,FL03227,FIRST
PNR089279,P089279,FL05372,BUSINESS
PNR089280,P089280,FL09769,BUSINESS
PNR089281,P089281,FL01945,FIRST
PNR089282,P089282,FL05214,BUSINESS
PNR089283,P089283,FL04318,BUSINESS
PNR089284,P089284,FL07243,BUSINESS
PNR089285,P089285,FL06119,BUSINESS
PNR089286,P089286,FL06955,BUSINESS
PNR089287,P089287,FL04292,ECONOMY
PNR089288,P089288,FL02140,ECONOMY
PNR089289,P089289,FL04177,BUSINESS
PNR089290,P089290,FL09788,BUSINESS
PNR089291,P089291,FL08072,FIRST
PNR089292,P089292,FL06794,BUSINESS
PNR089293,P089293,FL00799,ECONOMY
PNR089294,P089294,FL04514,BUSINESS
PNR089295,P089295,FL01012,FIRST
PNR089296,P089296,FL07261,ECONOMY
PNR089297,P089297,FL03689,BUSINESS
PNR089298,P089298,FL07204,ECONOMY
PNR089299,P089299,FL03165,ECONOMY
PNR089300,P089300,FL07308,BUSINESS
PNR089301,P089301,FL04149,ECONOMY
PNR089302,P089302,FL04255,BUSINESS
PNR089303,P089303,FL03682,ECONOMY
PNR089304,P089304,FL04221,BUSINESS
PNR089305,P089305,FL03825,BUSINESS
PNR089306,P089306,FL00788,ECONOMY
PNR089307,P089307,FL07743,ECONOMY
PNR089308,P089308,FL02171,ECONOMY
PNR089309,P089309,FL05162,ECONOMY
PNR089310,P089310,FL00193,FIRST
PNR089311,P089311,FL08918,ECONOMY
PNR089312,P089312,FL00820,FIRST
PNR089313,P089313,FL02996,BUSINESS
PNR089314,P089314,FL07196,BUSINESS
PNR089315,P089315,FL01154,BUSINESS
PNR089316,P089316,FL00545,ECONOMY
PNR089317,P089317,FL07288,FIRST
PNR089318,P089318,FL03177,ECONOMY
PNR089319,P089319,FL07781,ECONOMY
PNR089320,P089320,FL06000,BUSINESS
PNR089321,P089321,FL09533,ECONOMY
PNR089322,P089322,FL07791,ECONOMY
PNR089323,P089323,FL05224,ECONOMY
PNR089324,P089324,FL05578,ECONOMY
PNR089325,P089325,FL07184,FIRST
PNR089326,P089326,FL09418,BUSINESS
PNR089327,P089327,FL03171,BUSINESS
PNR089328,P089328,FL04242,ECONOMY
PNR089329,P089329,FL00748,FIRST
PNR089330,P089330,FL06177,ECONOMY
PNR089331,P089331,FL03679,FIRST
PNR089332,P089332,FL02877,BUSINESS
PNR089333,P089333,FL02425,ECONOMY
PNR089334,P089334,FL07844,ECONOMY
PNR089335,P089335,FL06775,FIRST
PNR089336,P089336,FL07127,FIRST
PNR089337,P089337,FL08329,BUSINESS
PNR089338,P089338,FL04162,ECONOMY
PNR089339,P089339,FL08902,ECONOMY
PNR089340,P089340,FL01286,BUSINESS
PNR089341,P089341,FL05933,FIRST
PNR089342,P089342,FL03065,ECONOMY
PNR089343,P089343,FL06512,FIRST
PNR089344,P089344,FL06729,FIRST
PNR089345,P089345,FL07983,FIRST
PNR089346,P089346,FL09062,BUSINESS
PNR089347,P089347,FL09485,ECONOMY
PNR089348,P089348,FL00279,FIRST
PNR089349,P089349,FL07563,ECONOMY
PNR089350,P089350,FL00711,ECONOMY
PNR089351,P089351,FL06323,FIRST
PNR089352,P089352,FL00493,FIRST
PNR089353,P089353,FL00070,ECONOMY
PNR089354,P089354,FL06348,ECONOMY
PNR089355,P089355,FL01822,FIRST
PNR089356,P089356,FL01710,ECONOMY
PNR089357,P089357,FL09195,FIRST
PNR089358,P089358,FL00286,FIRST
PNR089359,P089359,FL00095,FIRST
PNR089360,P089360,FL05606,FIRST
PNR089361,P089361,FL07038,FIRST
PNR089362,P089362,FL06831,ECONOMY
PNR089363,P089363,FL00971,FIRST
PNR089364,P089364,FL03139,BUSINESS
PNR089365,P089365,FL06012,FIRST
PNR089366,P089366,FL01934,FIRST
PNR089367,P089367,FL07406,BUSINESS
PNR089368,P089368,FL08038,FIRST
PNR089369,P089369,FL02789,BUSINESS
PNR089370,P089370,FL05226,BUSINESS
PNR089371,P089371,FL03972,FIRST
PNR089372,P089372,FL09443,ECONOMY
PNR089373,P089373,FL02921,BUSINESS
PNR089374,P089374,FL07363,FIRST
PNR089375,P089375,FL04364,ECONOMY
PNR089376,P089376,FL07064,ECONOMY
PNR089377,P089377,FL00808,FIRST
PNR089378,P089378,FL07468,ECONOMY
PNR089379,P089379,FL07711,BUSINESS
PNR089380,P089380,FL07039,FIRST
PNR089381,P089381,FL08328,FIRST
PNR089382,P089382,FL09602,BUSINESS
PNR089383,P089383,FL04325,BUSINESS
PNR089384,P089384,FL09316,FIRST
PNR089385,P089385,FL04708,FIRST
PNR089386,P089386,FL09693,ECONOMY
PNR089387,P089387,FL08752,BUSINESS
PNR089388,P089388,FL03287,FIRST
PNR089389,P089389,FL09096,FIRST
PNR089390,P089390,FL04615,FIRST
PNR089391,P089391,FL02168,BUSINESS
PNR089392,P089392,FL08305,FIRST
PNR089393,P089393,FL09822,ECONOMY
PNR089394,P089394,FL08158,ECONOMY
PNR089395,P089395,FL00989,BUSINESS
PNR089396,P089396,FL08267,FIRST
PNR089397,P089397,FL05130,FIRST
PNR089398,P089398,FL06451,FIRST
PNR089399,P089399,FL03391,BUSINESS
PNR089400,P089400,FL00544,ECONOMY
PNR089401,P089401,FL06851,BUSINESS
PNR089402,P089402,FL09497,FIRST
PNR089403,P089403,FL04579,FIRST
PNR089404,P089404,FL05534,BUSINESS
PNR089405,P089405,FL06914,ECONOMY
PNR089406,P089406,FL06744,BUSINESS
PNR089407,P089407,FL02333,BUSINESS
PNR089408,P089408,FL08002,BUSINESS
PNR089409,P089409,FL06370,FIRST
PNR089410,P089410,FL06380,BUSINESS
PNR089411,P089411,FL05674,ECONOMY
PNR089412,P089412,FL05236,ECONOMY
PNR089413,P089413,FL02088,ECONOMY
PNR089414,P089414,FL09820,ECONOMY
PNR089415,P089415,FL03533,FIRST
PNR089416,P089416,FL08065,ECONOMY
PNR089417,P089417,FL00061,FIRST
PNR089418,P089418,FL07083,FIRST
PNR089419,P089419,FL02041,FIRST
PNR089420,P089420,FL08938,ECONOMY
PNR089421,P089421,FL06229,BUSINESS
PNR089422,P089422,FL05918,BUSINESS
PNR089423,P089423,FL08522,ECONOMY
PNR089424,P089424,FL08234,BUSINESS
PNR089425,P089425,FL01473,ECONOMY
PNR089426,P089426,FL01247,BUSINESS
PNR089427,P089427,FL09154,FIRST
PNR089428,P089428,FL07306,BUSINESS
PNR089429,P089429,FL05478,FIRST
PNR089430,P089430,FL05097,ECONOMY
PNR089431,P089431,FL01069,BUSINESS
PNR089432,P089432,FL07802,BUSINESS
PNR089433,P089433,FL00471,ECONOMY
PNR089434,P089434,FL00167,BUSINESS
PNR089435,P089435,FL02460,BUSINESS
PNR089436,P089436,FL09993,ECONOMY
PNR089437,P089437,FL08193,FIRST
PNR089438,P089438,FL07268,ECONOMY
PNR089439,P089439,FL07873,FIRST
PNR089440,P089440,FL00377,BUSINESS
PNR089441,P089441,FL07505,BUSINESS
PNR089442,P089442,FL00662,BUSINESS
PNR089443,P089443,FL02716,BUSINESS
PNR089444,P089444,FL03430,FIRST
PNR089445,P089445,FL08190,FIRST
PNR089446,P089446,FL01591,ECONOMY
PNR089447,P089447,FL05183,ECONOMY
PNR089448,P089448,FL05443,FIRST
PNR089449,P089449,FL03065,BUSINESS
PNR089450,P089450,FL08047,ECONOMY
PNR089451,P089451,FL02734,BUSINESS
PNR089452,P089452,FL09237,FIRST
PNR089453,P089453,FL08744,FIRST
PNR089454,P089454,FL07727,FIRST
PNR089455,P089455,FL01631,ECONOMY
PNR089456,P089456,FL06692,ECONOMY
PNR089457,P089457,FL01132,BUSINESS
PNR089458,P089458,FL01635,ECONOMY
PNR089459,P089459,FL05858,BUSINESS
PNR089460,P089460,FL01639,BUSINESS
PNR089461,P089461,FL06966,ECONOMY
PNR089462,P089462,FL00454,ECONOMY
PNR089463,P089463,FL05022,BUSINESS
PNR089464,P089464,FL04576,BUSINESS
PNR089465,P089465,FL03705,FIRST
PNR089466,P089466,FL07900,FIRST
PNR089467,P089467,FL03092,BUSINESS
PNR089468,P089468,FL09151,ECONOMY
PNR089469,P089469,FL00542,BUSINESS
PNR089470,P089470,FL08842,FIRST
PNR089471,P089471,FL04927,FIRST
PNR089472,P089472,FL04603,ECONOMY
PNR089473,P089473,FL06444,BUSINESS
PNR089474,P089474,FL00529,ECONOMY
PNR089475,P089475,FL01499,ECONOMY
PNR089476,P089476,FL00015,FIRST
PNR089477,P089477,FL07131,ECONOMY
PNR089478,P089478,FL07676,FIRST
PNR089479,P089479,FL05641,ECONOMY
PNR089480,P089480,FL09746,BUSINESS
PNR089481,P089481,FL09282,BUSINESS
PNR089482,P089482,FL00624,FIRST
PNR089483,P089483,FL04290,BUSINESS
PNR089484,P089484,FL00095,BUSINESS
PNR089485,P089485,FL08743,BUSINESS
PNR089486,P089486,FL08083,FIRST
PNR089487,P089487,FL06710,BUSINESS
PNR089488,P089488,FL02277,BUSINESS
PNR089489,P089489,FL06930,BUSINESS
PNR089490,P089490,FL03179,BUSINESS
PNR089491,P089491,FL03250,BUSINESS
PNR089492,P089492,FL02044,ECONOMY
PNR089493,P089493,FL00548,BUSINESS
PNR089494,P089494,FL06471,FIRST
PNR089495,P089495,FL03874,BUSINESS
PNR089496,P089496,FL07068,BUSINESS
PNR089497,P089497,FL03853,ECONOMY
PNR089498,P089498,FL01829,FIRST
PNR089499,P089499,FL07959,FIRST
PNR089500,P089500,FL03432,FIRST
PNR089501,P089501,FL01257,BUSINESS
PNR089502,P089502,FL09986,BUSINESS
PNR089503,P089503,FL07119,BUSINESS
PNR089504,P089504,FL08196,ECONOMY
PNR089505,P089505,FL02685,FIRST
PNR089506,P089506,FL00358,ECONOMY
PNR089507,P089507,FL05500,FIRST
PNR089508,P089508,FL01471,FIRST
PNR089509,P089509,FL08903,FIRST
PNR089510,P089510,FL09244,ECONOMY
PNR089511,P089511,FL09560,ECONOMY
PNR089512,P089512,FL06667,FIRST
PNR089513,P089513,FL05047,ECONOMY
PNR089514,P089514,FL03642,FIRST
PNR089515,P089515,FL07423,ECONOMY
PNR089516,P089516,FL00610,BUSINESS
PNR089517,P089517,FL06493,FIRST
PNR089518,P089518,FL06497,FIRST
PNR089519,P089519,FL09328,BUSINESS
PNR089520,P089520,FL06667,FIRST
PNR089521,P089521,FL09670,ECONOMY
PNR089522,P089522,FL05511,BUSINESS
PNR089523,P089523,FL08555,FIRST
PNR089524,P089524,FL01915,FIRST
PNR089525,P089525,FL05320,FIRST
PNR089526,P089526,FL01267,BUSINESS
PNR089527,P089527,FL06825,FIRST
PNR089528,P089528,FL05614,FIRST
PNR089529,P089529,FL06783,FIRST
PNR089530,P089530,FL05681,ECONOMY
PNR089531,P089531,FL08212,FIRST
PNR089532,P089532,FL09009,FIRST
PNR089533,P089533,FL02729,FIRST
PNR089534,P089534,FL06759,FIRST
PNR089535,P089535,FL05182,FIRST
PNR089536,P089536,FL05948,ECONOMY
PNR089537,P089537,FL00534,FIRST
PNR089538,P089538,FL09479,BUSINESS
PNR089539,P089539,FL02913,FIRST
PNR089540,P089540,FL08777,BUSINESS
PNR089541,P089541,FL03755,FIRST
PNR089542,P089542,FL00595,BUSINESS
PNR089543,P089543,FL09709,ECONOMY
PNR089544,P089544,FL09499,FIRST
PNR089545,P089545,FL00553,BUSINESS
PNR089546,P089546,FL04425,ECONOMY
PNR089547,P089547,FL07908,ECONOMY
PNR089548,P089548,FL06046,FIRST
PNR089549,P089549,FL03416,FIRST
PNR089550,P089550,FL01361,BUSINESS
PNR089551,P089551,FL04137,ECONOMY
PNR089552,P089552,FL08306,BUSINESS
PNR089553,P089553,FL08564,ECONOMY
PNR089554,P089554,FL09187,ECONOMY
PNR089555,P089555,FL09158,BUSINESS
PNR089556,P089556,FL04830,BUSINESS
PNR089557,P089557,FL05691,BUSINESS
PNR089558,P089558,FL09687,BUSINESS
PNR089559,P089559,FL02816,FIRST
PNR089560,P089560,FL07695,FIRST
PNR089561,P089561,FL09703,FIRST
PNR089562,P089562,FL05677,ECONOMY
PNR089563,P089563,FL05011,ECONOMY
PNR089564,P089564,FL05156,BUSINESS
PNR089565,P089565,FL06790,ECONOMY
PNR089566,P089566,FL00468,BUSINESS
PNR089567,P089567,FL09266,BUSINESS
PNR089568,P089568,FL03619,ECONOMY
PNR089569,P089569,FL04044,FIRST
PNR089570,P089570,FL09362,BUSINESS
PNR089571,P089571,FL03319,BUSINESS
PNR089572,P089572,FL00743,BUSINESS
PNR089573,P089573,FL01497,ECONOMY
PNR089574,P089574,FL07105,ECONOMY
PNR089575,P089575,FL01430,FIRST
PNR089576,P089576,FL02424,FIRST
PNR089577,P089577,FL06094,BUSINESS
PNR089578,P089578,FL09023,BUSINESS
PNR089579,P089579,FL01423,ECONOMY
PNR089580,P089580,FL06837,FIRST
PNR089581,P089581,FL02064,ECONOMY
PNR089582,P089582,FL04171,FIRST
PNR089583,P089583,FL01912,ECONOMY
PNR089584,P089584,FL00075,BUSINESS
PNR089585,P089585,FL05557,ECONOMY
PNR089586,P089586,FL04727,BUSINESS
PNR089587,P089587,FL02608,BUSINESS
PNR089588,P089588,FL00400,ECONOMY
PNR089589,P089589,FL06679,ECONOMY
PNR089590,P089590,FL03866,ECONOMY
PNR089591,P089591,FL05118,FIRST
PNR089592,P089592,FL09562,ECONOMY
PNR089593,P089593,FL09866,ECONOMY
PNR089594,P089594,FL07107,BUSINESS
PNR089595,P089595,FL09262,ECONOMY
PNR089596,P089596,FL07817,BUSINESS
PNR089597,P089597,FL06366,BUSINESS
PNR089598,P089598,FL05333,BUSINESS
PNR089599,P089599,FL02770,FIRST
PNR089600,P089600,FL03413,BUSINESS
PNR089601,P089601,FL04269,FIRST
PNR089602,P089602,FL03834,BUSINESS
PNR089603,P089603,FL07586,ECONOMY
PNR089604,P089604,FL04742,ECONOMY
PNR089605,P089605,FL02738,BUSINESS
PNR089606,P089606,FL00136,BUSINESS
PNR089607,P089607,FL04941,ECONOMY
PNR089608,P089608,FL03909,BUSINESS
PNR089609,P089609,FL02316,ECONOMY
PNR089610,P089610,FL03771,BUSINESS
PNR089611,P089611,FL09365,ECONOMY
PNR089612,P089612,FL00257,FIRST
PNR089613,P089613,FL03625,BUSINESS
PNR089614,P089614,FL07344,BUSINESS
PNR089615,P089615,FL05259,ECONOMY
PNR089616,P089616,FL09239,BUSINESS
PNR089617,P089617,FL00770,ECONOMY
PNR089618,P089618,FL02485,FIRST
PNR089619,P089619,FL02952,BUSINESS
PNR089620,P089620,FL06502,FIRST
PNR089621,P089621,FL03577,FIRST
PNR089622,P089622,FL06582,BUSINESS
PNR089623,P089623,FL09595,ECONOMY
PNR089624,P089624,FL05800,ECONOMY
PNR089625,P089625,FL05872,FIRST
PNR089626,P089626,FL07586,FIRST
PNR089627,P089627,FL07436,FIRST
PNR089628,P089628,FL04818,BUSINESS
PNR089629,P089629,FL02153,BUSINESS
PNR089630,P089630,FL04179,ECONOMY
PNR089631,P089631,FL04247,ECONOMY
PNR089632,P089632,FL05071,ECONOMY
PNR089633,P089633,FL04892,FIRST
PNR089634,P089634,FL06531,FIRST
PNR089635,P089635,FL04665,BUSINESS
PNR089636,P089636,FL05272,BUSINESS
PNR089637,P089637,FL09059,ECONOMY
PNR089638,P089638,FL03638,BUSINESS
PNR089639,P089639,FL08015,ECONOMY
PNR089640,P089640,FL01907,FIRST
PNR089641,P089641,FL05467,ECONOMY
PNR089642,P089642,FL00736,ECONOMY
PNR089643,P089643,FL07490,ECONOMY
PNR089644,P089644,FL04662,FIRST
PNR089645,P089645,FL07212,FIRST
PNR089646,P089646,FL07963,ECONOMY
PNR089647,P089647,FL01703,BUSINESS
PNR089648,P089648,FL01863,BUSINESS
PNR089649,P089649,FL01181,ECONOMY
PNR089650,P089650,FL05301,BUSINESS
PNR089651,P089651,FL09226,ECONOMY
PNR089652,P089652,FL03259,BUSINESS
PNR089653,P089653,FL08056,FIRST
PNR089654,P089654,FL08539,FIRST
PNR089655,P089655,FL00339,ECONOMY
PNR089656,P089656,FL04709,ECONOMY
PNR089657,P089657,FL07578,ECONOMY
PNR089658,P089658,FL06950,BUSINESS
PNR089659,P089659,FL05096,FIRST
PNR089660,P089660,FL00873,FIRST
PNR089661,P089661,FL02414,FIRST
PNR089662,P089662,FL09787,FIRST
PNR089663,P089663,FL01958,FIRST
PNR089664,P089664,FL00811,FIRST
PNR089665,P089665,FL04754,BUSINESS
PNR089666,P089666,FL09736,BUSINESS
PNR089667,P089667,FL03441,FIRST
PNR089668,P089668,FL02016,ECONOMY
PNR089669,P089669,FL04059,FIRST
PNR089670,P089670,FL09534,FIRST
PNR089671,P089671,FL01291,ECONOMY
PNR089672,P089672,FL01708,BUSINESS
PNR089673,P089673,FL07753,ECONOMY
PNR089674,P089674,FL08553,BUSINESS
PNR089675,P089675,FL07185,ECONOMY
PNR089676,P089676,FL05123,FIRST
PNR089677,P089677,FL01534,BUSINESS
PNR089678,P089678,FL07660,ECONOMY
PNR089679,P089679,FL06556,FIRST
PNR089680,P089680,FL07297,ECONOMY
PNR089681,P089681,FL07878,ECONOMY
PNR089682,P089682,FL09773,ECONOMY
PNR089683,P089683,FL09170,BUSINESS
PNR089684,P089684,FL01096,BUSINESS
PNR089685,P089685,FL02059,BUSINESS
PNR089686,P089686,FL07069,ECONOMY
PNR089687,P089687,FL01199,BUSINESS
PNR089688,P089688,FL03741,BUSINESS
PNR089689,P089689,FL00764,ECONOMY
PNR089690,P089690,FL00908,ECONOMY
PNR089691,P089691,FL03761,BUSINESS
PNR089692,P089692,FL02651,BUSINESS
PNR089693,P089693,FL02226,ECONOMY
PNR089694,P089694,FL05083,ECONOMY
PNR089695,P089695,FL07922,FIRST
PNR089696,P089696,FL06197,ECONOMY
PNR089697,P089697,FL06981,ECONOMY
PNR089698,P089698,FL01860,BUSINESS
PNR089699,P089699,FL09630,FIRST
PNR089700,P089700,FL08698,FIRST
PNR089701,P089701,FL00528,BUSINESS
PNR089702,P089702,FL00802,BUSINESS
PNR089703,P089703,FL07846,BUSINESS
PNR089704,P089704,FL09499,ECONOMY
PNR089705,P089705,FL08513,ECONOMY
PNR089706,P089706,FL03494,FIRST
PNR089707,P089707,FL03155,BUSINESS
PNR089708,P089708,FL00417,FIRST
PNR089709,P089709,FL06120,ECONOMY
PNR089710,P089710,FL00576,FIRST
PNR089711,P089711,FL01621,ECONOMY
PNR089712,P089712,FL08830,ECONOMY
PNR089713,P089713,FL07292,ECONOMY
PNR089714,P089714,FL02074,ECONOMY
PNR089715,P089715,FL02179,FIRST
PNR089716,P089716,FL06736,BUSINESS
PNR089717,P089717,FL07856,BUSINESS
PNR089718,P089718,FL09340,BUSINESS
PNR089719,P089719,FL03841,BUSINESS
PNR089720,P089720,FL00899,BUSINESS
PNR089721,P089721,FL04720,BUSINESS
PNR089722,P089722,FL09390,BUSINESS
PNR089723,P089723,FL02726,ECONOMY
PNR089724,P089724,FL06876,BUSINESS
PNR089725,P089725,FL01824,BUSINESS
PNR089726,P089726,FL01633,ECONOMY
PNR089727,P089727,FL06834,ECONOMY
PNR089728,P089728,FL02392,FIRST
PNR089729,P089729,FL08972,BUSINESS
PNR089730,P089730,FL09495,ECONOMY
PNR089731,P089731,FL07696,FIRST
PNR089732,P089732,FL07958,ECONOMY
PNR089733,P089733,FL04957,BUSINESS
PNR089734,P089734,FL04553,ECONOMY
PNR089735,P089735,FL04188,ECONOMY
PNR089736,P089736,FL02968,FIRST
PNR089737,P089737,FL08805,BUSINESS
PNR089738,P089738,FL08117,FIRST
PNR089739,P089739,FL04844,ECONOMY
PNR089740,P089740,FL05982,BUSINESS
PNR089741,P089741,FL02444,ECONOMY
PNR089742,P089742,FL05783,FIRST
PNR089743,P089743,FL00742,FIRST
PNR089744,P089744,FL06435,ECONOMY
PNR089745,P089745,FL03881,ECONOMY
PNR089746,P089746,FL06345,BUSINESS
PNR089747,P089747,FL00419,FIRST
PNR089748,P089748,FL02016,FIRST
PNR089749,P089749,FL02155,BUSINESS
PNR089750,P089750,FL03222,FIRST
PNR089751,P089751,FL04570,FIRST
PNR089752,P089752,FL08027,FIRST
PNR089753,P089753,FL09244,BUSINESS
PNR089754,P089754,FL02044,ECONOMY
PNR089755,P089755,FL08056,FIRST
PNR089756,P089756,FL08812,FIRST
PNR089757,P089757,FL08813,FIRST
PNR089758,P089758,FL06540,BUSINESS
PNR089759,P089759,FL04522,BUSINESS
PNR089760,P089760,FL09799,ECONOMY
PNR089761,P089761,FL01979,FIRST
PNR089762,P089762,FL06594,FIRST
PNR089763,P089763,FL01268,FIRST
PNR089764,P089764,FL05289,BUSINESS
PNR089765,P089765,FL00321,BUSINESS
PNR089766,P089766,FL01968,FIRST
PNR089767,P089767,FL04519,ECONOMY
PNR089768,P089768,FL03823,FIRST
PNR089769,P089769,FL01695,FIRST
PNR089770,P089770,FL01218,FIRST
PNR089771,P089771,FL01677,ECONOMY
PNR089772,P089772,FL03688,ECONOMY
PNR089773,P089773,FL01516,BUSINESS
PNR089774,P089774,FL04532,FIRST
PNR089775,P089775,FL00614,BUSINESS
PNR089776,P089776,FL08681,ECONOMY
PNR089777,P089777,FL08545,ECONOMY
PNR089778,P089778,FL05675,FIRST
PNR089779,P089779,FL07394,BUSINESS
PNR089780,P089780,FL00526,BUSINESS
PNR089781,P089781,FL03347,ECONOMY
PNR089782,P089782,FL02632,ECONOMY
PNR089783,P089783,FL02742,FIRST
PNR089784,P089784,FL01571,ECONOMY
PNR089785,P089785,FL01267,FIRST
PNR089786,P089786,FL05778,BUSINESS
PNR089787,P089787,FL04056,FIRST
PNR089788,P089788,FL05917,FIRST
PNR089789,P089789,FL07185,FIRST
PNR089790,P089790,FL01049,FIRST
PNR089791,P089791,FL01361,ECONOMY
PNR089792,P089792,FL08157,BUSINESS
PNR089793,P089793,FL00571,BUSINESS
PNR089794,P089794,FL05518,FIRST
PNR089795,P089795,FL07442,ECONOMY
PNR089796,P089796,FL04025,ECONOMY
PNR089797,P089797,FL03044,FIRST
PNR089798,P089798,FL09526,ECONOMY
PNR089799,P089799,FL06664,FIRST
PNR089800,P089800,FL01884,BUSINESS
PNR089801,P089801,FL07111,ECONOMY
PNR089802,P089802,FL05623,FIRST
PNR089803,P089803,FL05011,BUSINESS
PNR089804,P089804,FL01461,FIRST
PNR089805,P089805,FL06499,BUSINESS
PNR089806,P089806,FL06454,ECONOMY
PNR089807,P089807,FL09263,FIRST
PNR089808,P089808,FL05268,ECONOMY
PNR089809,P089809,FL07920,FIRST
PNR089810,P089810,FL01444,FIRST
PNR089811,P089811,FL09401,ECONOMY
PNR089812,P089812,FL02586,BUSINESS
PNR089813,P089813,FL03293,ECONOMY
PNR089814,P089814,FL06843,ECONOMY
PNR089815,P089815,FL09657,FIRST
PNR089816,P089816,FL07196,BUSINESS
PNR089817,P089817,FL08887,ECONOMY
PNR089818,P089818,FL04295,ECONOMY
PNR089819,P089819,FL05442,ECONOMY
PNR089820,P089820,FL04265,FIRST
PNR089821,P089821,FL06565,BUSINESS
PNR089822,P089822,FL02150,FIRST
PNR089823,P089823,FL00491,FIRST
PNR089824,P089824,FL08830,BUSINESS
PNR089825,P089825,FL01183,FIRST
PNR089826,P089826,FL00789,ECONOMY
PNR089827,P089827,FL06423,FIRST
PNR089828,P089828,FL07913,BUSINESS
PNR089829,P089829,FL02384,ECONOMY
PNR089830,P089830,FL07546,BUSINESS
PNR089831,P089831,FL02994,ECONOMY
PNR089832,P089832,FL02215,FIRST
PNR089833,P089833,FL05329,BUSINESS
PNR089834,P089834,FL00861,BUSINESS
PNR089835,P089835,FL02920,BUSINESS
PNR089836,P089836,FL05647,ECONOMY
PNR089837,P089837,FL06157,BUSINESS
PNR089838,P089838,FL04476,BUSINESS
PNR089839,P089839,FL06378,ECONOMY
PNR089840,P089840,FL01007,BUSINESS
PNR089841,P089841,FL02028,BUSINESS
PNR089842,P089842,FL07273,FIRST
PNR089843,P089843,FL04979,BUSINESS
PNR089844,P089844,FL04155,BUSINESS
PNR089845,P089845,FL06984,BUSINESS
PNR089846,P089846,FL08239,FIRST
PNR089847,P089847,FL06846,ECONOMY
PNR089848,P089848,FL00755,FIRST
PNR089849,P089849,FL06335,FIRST
PNR089850,P089850,FL01393,FIRST
PNR089851,P089851,FL04893,BUSINESS
PNR089852,P089852,FL07976,BUSINESS
PNR089853,P089853,FL08811,ECONOMY
PNR089854,P089854,FL09695,ECONOMY
PNR089855,P089855,FL01538,BUSINESS
PNR089856,P089856,FL09820,FIRST
PNR089857,P089857,FL02877,FIRST
PNR089858,P089858,FL00943,FIRST
PNR089859,P089859,FL02353,ECONOMY
PNR089860,P089860,FL02186,ECONOMY
PNR089861,P089861,FL08448,BUSINESS
PNR089862,P089862,FL06563,ECONOMY
PNR089863,P089863,FL08238,BUSINESS
PNR089864,P089864,FL04415,ECONOMY
PNR089865,P089865,FL07998,FIRST
PNR089866,P089866,FL02091,FIRST
PNR089867,P089867,FL08799,FIRST
PNR089868,P089868,FL05234,ECONOMY
PNR089869,P089869,FL04053,BUSINESS
PNR089870,P089870,FL08984,FIRST
PNR089871,P089871,FL07007,BUSINESS
PNR089872,P089872,FL00174,BUSINESS
PNR089873,P089873,FL05325,FIRST
PNR089874,P089874,FL02344,BUSINESS
PNR089875,P089875,FL02059,BUSINESS
PNR089876,P089876,FL03834,ECONOMY
PNR089877,P089877,FL01520,BUSINESS
PNR089878,P089878,FL03353,ECONOMY
PNR089879,P089879,FL09120,BUSINESS
PNR089880,P089880,FL08671,BUSINESS
PNR089881,P089881,FL01257,ECONOMY
PNR089882,P089882,FL08488,BUSINESS
PNR089883,P089883,FL00768,FIRST
PNR089884,P089884,FL07190,BUSINESS
PNR089885,P089885,FL08517,FIRST
PNR089886,P089886,FL02319,ECONOMY
PNR089887,P089887,FL09642,FIRST
PNR089888,P089888,FL05180,FIRST
PNR089889,P089889,FL05010,BUSINESS
PNR089890,P089890,FL02776,BUSINESS
PNR089891,P089891,FL05502,ECONOMY
PNR089892,P089892,FL09836,FIRST
PNR089893,P089893,FL04665,ECONOMY
PNR089894,P089894,FL03001,FIRST
PNR089895,P089895,FL01862,BUSINESS
PNR089896,P089896,FL07819,ECONOMY
PNR089897,P089897,FL08533,BUSINESS
PNR089898,P089898,FL02668,FIRST
PNR089899,P089899,FL07158,ECONOMY
PNR089900,P089900,FL03556,ECONOMY
PNR089901,P089901,FL00970,BUSINESS
PNR089902,P089902,FL05664,BUSINESS
PNR089903,P089903,FL04361,ECONOMY
PNR089904,P089904,FL03326,FIRST
PNR089905,P089905,FL01283,ECONOMY
PNR089906,P089906,FL07952,BUSINESS
